"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"716",0.849,0,0.002,0.121,0.028
"717",0.997,0,0,0,0.003
"718",0,0,0,0,1
"719",0.4,0,0.005,0.58,0.015
"720",0.756,0,0.013,0.01,0.221
"721",0.734,0,0.003,0.099,0.164
"722",0.682,0.001,0.001,0,0.316
"723",0.999,0,0,0,0.001
"724",0.205,0,0,0.024,0.771
"725",0.979,0,0,0,0.021
"726",0.859,0,0,0.131,0.01
"727",0.335,0,0,0.658,0.007
"728",0.392,0,0.001,0.567,0.04
"729",0.999,0,0,0,0.001
"730",0.993,0,0,0,0.007
"731",0.003,0,0,0,0.997
"732",0.095,0,0.049,0.667,0.189
"733",0,0,0.007,0,0.993
"734",0.326,0,0.01,0.641,0.023
"735",0.038,0,0.001,0.269,0.692
"736",0.972,0,0,0,0.028
"737",0.073,0.001,0.111,0.725,0.09
"738",0.659,0.007,0.001,0.001,0.332
"739",0,0,0,0,1
"740",0.999,0,0,0,0.001
"741",0.19,0,0.033,0.174,0.603
"742",0.913,0,0.003,0.073,0.011
"743",0.924,0,0,0,0.076
"744",0.04,0.067,0.089,0,0.804
"745",0.973,0,0,0.005,0.022
"746",0.009,0.001,0.011,0.001,0.978
"747",0.886,0,0.001,0.101,0.012
"748",0.238,0.001,0.001,0.068,0.692
"749",0.972,0,0,0.019,0.009
"750",0,0.004,0.003,0.001,0.992
"751",0.294,0.001,0.011,0.594,0.1
"752",0,0,0,0,1
"753",0.061,0.005,0.035,0.069,0.83
"754",0.95,0,0.001,0.033,0.016
"755",0.698,0.001,0.003,0.294,0.004
"756",0.55,0,0.006,0.414,0.03
"757",0.012,0,0.01,0.481,0.497
"758",0.083,0,0.13,0.475,0.312
"759",0.241,0,0.006,0.712,0.041
"760",0.697,0,0,0,0.303
"761",0.958,0,0.001,0.013,0.028
"762",0.726,0,0,0,0.274
"763",0,0.007,0.075,0.003,0.915
"764",0.001,0,0.004,0,0.995
"765",0.019,0,0.011,0,0.97
"766",0.993,0,0,0,0.007
"767",0,0,0,0,1
"768",0.328,0.002,0.072,0.286,0.312
"769",0.003,0,0,0,0.997
"770",0,0,0,0,1
"771",0.999,0,0,0,0.001
"772",0.001,0.001,0.05,0,0.948
"773",0.444,0,0.001,0.498,0.057
"774",0.99,0,0,0.009,0.001
"775",0,0.024,0.416,0.001,0.559
"776",0.923,0,0.001,0.036,0.04
"777",0.047,0.021,0.119,0.785,0.028
"778",0.159,0.004,0.037,0.736,0.064
"779",0.696,0,0.001,0.289,0.014
"780",0.059,0,0,0,0.941
"781",0.657,0,0.005,0.335,0.003
"782",0.335,0,0.008,0.649,0.008
"783",0.328,0,0,0.02,0.652
"784",0.904,0,0.002,0.091,0.003
"785",0.015,0,0.025,0.001,0.959
"786",0.966,0,0,0.014,0.02
"787",0.046,0,0.021,0.605,0.328
"788",0.518,0,0.003,0.478,0.001
"789",0.111,0,0,0.876,0.013
"790",0.889,0,0.005,0.058,0.048
"791",0.267,0,0.007,0.068,0.658
"792",0.11,0,0.007,0.145,0.738
"793",0.756,0,0.037,0.024,0.183
"794",0.118,0,0.005,0.767,0.11
"795",0.364,0,0.003,0.557,0.076
"796",0.096,0.001,0.014,0.491,0.398
"797",0.24,0,0.004,0.679,0.077
"798",0.132,0,0,0.862,0.006
"799",0.958,0,0.001,0.013,0.028
"800",0.58,0,0,0.419,0.001
"801",0.99,0,0,0.002,0.008
"802",0.231,0,0.003,0.69,0.076
"803",0.911,0,0.003,0.004,0.082
"804",0.148,0,0,0.822,0.03
"805",0.471,0,0.013,0.055,0.461
"806",0.007,0.009,0.011,0,0.973
"807",0.873,0.01,0,0.023,0.094
"808",1,0,0,0,0
"809",0.099,0.046,0.005,0.192,0.658
"810",0.003,0,0,0,0.997
"811",0.261,0,0,0.716,0.023
"812",0.938,0,0,0.025,0.037
"813",0.938,0,0,0.059,0.003
"814",0.911,0.001,0,0,0.088
"815",0.635,0,0,0.355,0.01
"816",0.656,0,0.024,0.228,0.092
"817",0.999,0,0,0.001,0
"818",0.42,0,0.002,0.562,0.016
"819",0.886,0,0,0.003,0.111
"820",0.859,0,0.025,0.009,0.107
"821",0.069,0.003,0.04,0.015,0.873
"822",0.273,0.007,0.031,0.001,0.688
"823",0.003,0,0.008,0,0.989
"824",0.583,0,0.065,0.069,0.283
"825",0.991,0,0,0.004,0.005
"826",0.746,0.038,0.063,0.023,0.13
"827",0.003,0,0,0,0.997
"828",0.776,0,0.004,0.048,0.172
"829",0.702,0,0.002,0.283,0.013
"830",0.002,0.002,0.003,0.007,0.986
"831",0.999,0,0,0,0.001
"832",0.896,0,0,0.016,0.088
"833",0.113,0.012,0.123,0.004,0.748
"834",0.679,0,0.002,0.021,0.298
"835",0.169,0,0.002,0.789,0.04
"836",0.279,0,0.076,0.517,0.128
"837",0.424,0,0.001,0.539,0.036
"838",0.032,0.005,0.463,0.069,0.431
"839",0.006,0,0.011,0,0.983
"840",0.474,0,0.001,0.517,0.008
"841",0.853,0,0.002,0.042,0.103
"842",0.996,0,0,0,0.004
"843",0.336,0,0.061,0.084,0.519
"844",0.611,0.003,0,0.382,0.004
"845",0.998,0,0,0,0.002
"846",0.301,0,0,0.688,0.011
"847",0.954,0,0,0,0.046
"848",0,0,0.009,0,0.991
"849",0.664,0,0.011,0.314,0.011
"850",0.784,0,0,0.196,0.02
"851",0.99,0,0,0.009,0.001
"852",0.262,0,0.055,0.559,0.124
"853",0.008,0.026,0.028,0.067,0.871
"854",0.718,0,0.002,0.247,0.033
"855",0.972,0,0,0.012,0.016
"856",0,0.002,0.029,0,0.969
"857",0.882,0,0,0.065,0.053
"858",0.048,0,0.07,0.086,0.796
"859",0.951,0,0,0,0.049
"860",0.965,0,0.002,0.032,0.001
"861",0.01,0.003,0.009,0,0.978
"862",0.279,0,0.006,0.493,0.222
"863",0.784,0,0,0.148,0.068
"864",0.004,0.005,0.032,0,0.959
"865",0,0,0,0,1
"866",0.161,0,0,0.754,0.085
"867",0.003,0,0,0,0.997
"868",0.85,0,0.001,0.139,0.01
"869",0.007,0.028,0.027,0,0.938
"870",0.971,0,0,0.028,0.001
"871",0.948,0,0,0.049,0.003
"872",0.434,0,0,0.515,0.051
"873",0.199,0,0.005,0.763,0.033
"874",0.871,0,0.001,0.002,0.126
"875",0.726,0,0,0.263,0.011
"876",0.656,0,0,0.339,0.005
"877",0.998,0,0,0,0.002
"878",0.259,0.001,0,0.119,0.621
"879",0.411,0,0,0.527,0.062
"880",0.423,0,0.002,0.505,0.07
"881",0.742,0,0,0.011,0.247
"882",0.951,0,0.001,0,0.048
"883",0.106,0,0,0.893,0.001
"884",0.411,0,0,0.527,0.062
"885",0.999,0,0,0,0.001
"886",0.626,0,0,0.373,0.001
"887",0.358,0,0.002,0.089,0.551
"888",0.95,0,0,0,0.05
"889",0.999,0,0,0,0.001
"890",0.005,0,0,0,0.995
"891",0.001,0,0.109,0.65,0.24
"892",0.155,0,0.035,0.324,0.486
"893",0.962,0,0,0,0.038
"894",0.048,0.002,0.012,0.735,0.203
"895",0.018,0.002,0.224,0.001,0.755
"896",0.717,0,0.001,0.001,0.281
"897",0.988,0,0,0.011,0.001
"898",0.182,0.003,0.006,0.775,0.034
"899",0.054,0.019,0.315,0.013,0.599
"900",0,0,0,0,1
"901",0.654,0,0,0.004,0.342
"902",0.318,0,0.107,0.463,0.112
"903",0,0.009,0.021,0,0.97
"904",0.935,0.004,0.001,0.002,0.058
"905",0.977,0,0,0.001,0.022
"906",0.929,0,0,0.067,0.004
"907",0.917,0,0,0.033,0.05
"908",0.001,0,0,0,0.999
"909",0.249,0,0.02,0.699,0.032
"910",0.316,0.002,0.168,0.239,0.275
"911",0.656,0,0,0,0.344
"912",0,0,0.028,0,0.972
"913",0.447,0,0,0.511,0.042
"914",0.055,0,0,0,0.945
"915",0.015,0.003,0.038,0.005,0.939
"916",0.137,0,0,0.067,0.796
"917",0.478,0.001,0.005,0.275,0.241
"918",0.001,0,0.009,0.002,0.988
"919",0,0,0.159,0,0.841
"920",0.745,0,0,0.254,0.001
"921",1,0,0,0,0
"922",0.962,0,0,0.036,0.002
"923",0.977,0,0,0.001,0.022
"924",0.043,0.001,0.014,0.003,0.939
"925",0.976,0,0,0.023,0.001
"926",0.784,0,0.002,0.015,0.199
"927",0.918,0,0.002,0.058,0.022
"928",0.069,0,0.01,0.891,0.03
"929",0.313,0,0.001,0.652,0.034
"930",0.96,0,0,0,0.04
"931",0.001,0,0.002,0,0.997
"932",0.456,0,0.001,0.028,0.515
"933",0.816,0,0.036,0.04,0.108
"934",0.46,0,0.012,0.086,0.442
"935",0,0,0,0,1
"936",0.815,0.001,0.039,0.08,0.065
"937",0.907,0,0.001,0.049,0.043
"938",0.015,0,0.006,0,0.979
"939",0.261,0.006,0.091,0,0.642
"940",0.977,0,0,0.001,0.022
"941",0.641,0,0.004,0.348,0.007
"942",0.297,0,0.001,0.034,0.668
"943",0.349,0,0,0.646,0.005
"944",0.001,0.002,0.051,0.001,0.945
"945",0.641,0,0.022,0.298,0.039
"946",0.583,0,0,0.398,0.019
"947",0.157,0,0.002,0.701,0.14
"948",0.023,0.002,0.122,0.419,0.434
"949",0.002,0,0.096,0.748,0.154
"950",0.996,0,0,0,0.004
"951",0.67,0,0,0.33,0
"952",0.068,0.011,0.039,0.042,0.84
"953",0.999,0,0,0,0.001
"954",0.084,0,0.001,0.758,0.157
"955",0.336,0,0,0.629,0.035
"956",0.973,0,0,0.015,0.012
"957",0.963,0,0,0.02,0.017
"958",0,0,0.002,0,0.998
"959",0.996,0,0,0.002,0.002
"960",0.032,0,0,0,0.968
"961",0.935,0,0,0.006,0.059
"962",0.023,0.007,0.434,0.082,0.454
"963",0.029,0,0.012,0,0.959
"964",0.612,0,0.004,0.071,0.313
"965",0.984,0,0,0.014,0.002
"966",0.309,0,0.028,0.509,0.154
"967",0.827,0,0,0.124,0.049
"968",0.933,0,0,0,0.067
"969",0.958,0,0,0.01,0.032
"970",0.434,0,0.003,0.563,0
"971",0.298,0,0.001,0.695,0.006
"972",0.181,0,0.001,0.765,0.053
"973",0.003,0.012,0.029,0.02,0.936
"974",0.946,0,0,0.001,0.053
"975",0.809,0,0.002,0.025,0.164
"976",0.24,0,0,0.704,0.056
"977",0.994,0,0,0,0.006
"978",0.974,0,0,0.026,0
"979",0.794,0,0.002,0.02,0.184
"980",0.768,0,0.004,0.049,0.179
"981",0.033,0,0,0,0.967
"982",0.135,0,0.002,0.846,0.017
"983",0.991,0,0,0.004,0.005
"984",0.723,0,0.001,0.275,0.001
"985",0.166,0,0.058,0.239,0.537
"986",0.966,0,0,0,0.034
"987",0.905,0,0,0,0.095
"988",0.47,0.002,0.001,0.226,0.301
"989",0.002,0,0,0,0.998
"990",0.937,0,0,0.051,0.012
"991",0.231,0,0,0.736,0.033
"992",0,0,0,0,1
"993",0.454,0,0.003,0.499,0.044
"994",0.986,0,0,0,0.014
"995",0.057,0,0.053,0.841,0.049
"996",0.999,0,0,0,0.001
"997",0,0,0.003,0,0.997
"998",0.556,0,0.004,0.421,0.019
"999",0.99,0,0,0,0.01
"1000",0.236,0,0.015,0.155,0.594
"1001",0.088,0,0.003,0.459,0.45
"1002",0.794,0,0,0.204,0.002
"1003",0.991,0,0,0.004,0.005
"1004",0.707,0,0,0.29,0.003
"1005",0.979,0,0,0,0.021
"1006",0.999,0,0,0,0.001
"1007",0.56,0,0,0.422,0.018
"1008",0.941,0,0.002,0.054,0.003
"1009",0.602,0,0,0.397,0.001
"1010",0,0,0.023,0,0.977
"1011",0.69,0,0,0.287,0.023
"1012",0.236,0,0.005,0.689,0.07
"1013",0.926,0,0,0,0.074
"1014",0.785,0,0,0.012,0.203
"1015",0.688,0,0,0,0.312
"1016",0.629,0,0.029,0.308,0.034
"1017",0.013,0,0.041,0.61,0.336
"1018",0.323,0,0.002,0.606,0.069
"1019",0.02,0,0.015,0,0.965
"1020",0.915,0.001,0.002,0,0.082
"1021",0.897,0,0.004,0.064,0.035
"1022",0.868,0,0,0,0.132
"1023",0.978,0,0.001,0.015,0.006
"1024",0.272,0,0,0.051,0.677
"1025",0.434,0,0.01,0.549,0.007
"1026",0.967,0,0.002,0.028,0.003
"1027",0.092,0,0.006,0.263,0.639
"1028",0.286,0,0,0.712,0.002
"1029",0.081,0,0.033,0.113,0.773
"1030",0.047,0,0.024,0.063,0.866
"1031",0.375,0,0,0.586,0.039
"1032",0.888,0,0,0.022,0.09
"1033",0.066,0.02,0.059,0.026,0.829
"1034",0.646,0,0,0.354,0
"1035",0.384,0,0.001,0.514,0.101
"1036",0.437,0,0,0.537,0.026
"1037",0.814,0,0.006,0.132,0.048
"1038",0.999,0,0,0,0.001
"1039",0.037,0,0,0,0.963
"1040",0.999,0,0,0,0.001
"1041",0.434,0.002,0.017,0.084,0.463
"1042",0.002,0,0,0,0.998
"1043",0.078,0,0.003,0,0.919
"1044",0.022,0,0.092,0.414,0.472
"1045",0.3,0.002,0.072,0.07,0.556
"1046",0.076,0.007,0.442,0.071,0.404
"1047",0.999,0,0,0,0.001
"1048",0.325,0,0.001,0.59,0.084
"1049",0.929,0.002,0,0,0.069
"1050",0.341,0,0.009,0.608,0.042
"1051",0.345,0,0.002,0.544,0.109
"1052",0.003,0,0.058,0.766,0.173
"1053",0.996,0,0,0,0.004
"1054",0.24,0,0,0.704,0.056
"1055",0.041,0.003,0.186,0.017,0.753
"1056",0.842,0,0,0.067,0.091
"1057",0.939,0,0,0,0.061
"1058",0.01,0,0.01,0.205,0.775
"1059",0.172,0.032,0.103,0,0.693
"1060",0.164,0.023,0.06,0.015,0.738
"1061",0,0,0,0,1
"1062",0.106,0,0.005,0.843,0.046
"1063",0.239,0,0,0.606,0.155
"1064",0.002,0.05,0.012,0,0.936
"1065",0.941,0,0,0,0.059
"1066",0.999,0,0,0,0.001
"1067",0.021,0,0.018,0.925,0.036
"1068",0.893,0,0.003,0.071,0.033
"1069",0.001,0,0,0,0.999
"1070",0.928,0,0.003,0.042,0.027
"1071",0.905,0,0,0,0.095
"1072",0.653,0.02,0.017,0.006,0.304
"1073",0.256,0,0,0.731,0.013
"1074",0.279,0,0,0.631,0.09
"1075",0.228,0,0.004,0.755,0.013
"1076",0.963,0,0,0.011,0.026
"1077",0.214,0.001,0.007,0.648,0.13
"1078",0.136,0,0.014,0.395,0.455
"1079",0.934,0,0,0.001,0.065
"1080",0.135,0,0.006,0.831,0.028
"1081",0.038,0,0,0,0.962
"1082",0.11,0.014,0.001,0.003,0.872
"1083",0.999,0,0,0,0.001
"1084",0.026,0.007,0.002,0.001,0.964
"1085",0.41,0,0.005,0.484,0.101
"1086",0.117,0,0.002,0.841,0.04
"1087",0.121,0,0,0.864,0.015
"1088",0.002,0.009,0.019,0.006,0.964
"1089",0.046,0,0,0.453,0.501
"1090",0.002,0,0,0,0.998
"1091",0.302,0,0,0.698,0
"1092",0.992,0,0,0.007,0.001
"1093",0.037,0,0,0,0.963
"1094",0.144,0.003,0.081,0.347,0.425
"1095",0.088,0,0.003,0.459,0.45
"1096",0.319,0,0.004,0.641,0.036
"1097",0.003,0,0.008,0,0.989
"1098",0.448,0,0,0.543,0.009
"1099",0.018,0,0.189,0.531,0.262
"1100",0.312,0,0,0.649,0.039
"1101",0.003,0.005,0.213,0.009,0.77
"1102",0.306,0,0,0.617,0.077
"1103",0.001,0,0.001,0,0.998
"1104",0.842,0,0,0.067,0.091
"1105",0,0.025,0.002,0,0.973
"1106",0.121,0,0,0.864,0.015
"1107",0.736,0,0.005,0.187,0.072
"1108",0.656,0,0,0.339,0.005
"1109",0.959,0,0,0.023,0.018
"1110",0.001,0.006,0.108,0,0.885
"1111",1,0,0,0,0
"1112",0.112,0,0.027,0.194,0.667
"1113",0.945,0,0,0.055,0
"1114",0.187,0,0,0.717,0.096
"1115",0.049,0.017,0.228,0.089,0.617
"1116",0.175,0,0.018,0.755,0.052
"1117",0.176,0.001,0.006,0.155,0.662
"1118",0.981,0,0,0.019,0
"1119",0.34,0,0.001,0.632,0.027
"1120",0.795,0,0,0.204,0.001
"1121",0.356,0.001,0.012,0,0.631
"1122",0.809,0,0.002,0.001,0.188
"1123",0,0,0.018,0,0.982
"1124",0.915,0,0.003,0.015,0.067
"1125",0.988,0,0,0.003,0.009
"1126",0.957,0,0,0.002,0.041
"1127",0.033,0,0.057,0.042,0.868
"1128",0.303,0,0.008,0.072,0.617
"1129",0.9,0,0,0.034,0.066
"1130",0.139,0,0.003,0.813,0.045
"1131",0.856,0,0,0.144,0
"1132",0.037,0,0,0,0.963
"1133",0.959,0,0,0.009,0.032
"1134",0.012,0,0.119,0.044,0.825
"1135",0.002,0.012,0.23,0.006,0.75
"1136",0.001,0,0,0,0.999
"1137",0.042,0.005,0.062,0.003,0.888
"1138",0.698,0,0.004,0.09,0.208
"1139",0.919,0,0,0.029,0.052
"1140",0.995,0,0,0,0.005
"1141",0.982,0,0,0,0.018
"1142",0.985,0,0,0.015,0
"1143",0.964,0,0,0.005,0.031
"1144",0.006,0,0.002,0.446,0.546
"1145",0,0,0.028,0,0.972
"1146",0.952,0,0,0.019,0.029
"1147",0.269,0,0.006,0.594,0.131
"1148",0.889,0,0.004,0.001,0.106
"1149",0.187,0,0,0.752,0.061
"1150",0.293,0.048,0.019,0.165,0.475
"1151",0.847,0,0,0.005,0.148
"1152",0.879,0,0.001,0.056,0.064
"1153",0.926,0,0,0,0.074
"1154",0.285,0.019,0.018,0,0.678
"1155",0.256,0,0.002,0.463,0.279
"1156",0.999,0,0,0,0.001
"1157",0.795,0,0,0.204,0.001
"1158",0.399,0,0,0.596,0.005
"1159",0.641,0,0.003,0.336,0.02
"1160",0.122,0,0.012,0.159,0.707
"1161",0.933,0,0.001,0.008,0.058
"1162",0.988,0,0,0.002,0.01
"1163",0.023,0.004,0.076,0.495,0.402
"1164",0.786,0,0.001,0.204,0.009
"1165",0.869,0,0.013,0.08,0.038
"1166",0.991,0,0,0.003,0.006
"1167",0.006,0.001,0.04,0.009,0.944
"1168",0.103,0,0,0.872,0.025
"1169",0.036,0.001,0.026,0.897,0.04
"1170",0.001,0,0,0,0.999
"1171",0.996,0,0,0.002,0.002
"1172",0.352,0.017,0.06,0.015,0.556
"1173",0.729,0,0.013,0.062,0.196
"1174",0.001,0,0.004,0,0.995
"1175",1,0,0,0,0
"1176",0.948,0,0.005,0,0.047
"1177",0.95,0,0,0,0.05
"1178",0.937,0,0.006,0.042,0.015
"1179",0.913,0,0.004,0,0.083
"1180",0.024,0.033,0.176,0.005,0.762
"1181",0,0,0,0,1
"1182",0.46,0,0.016,0.448,0.076
"1183",0.999,0,0,0,0.001
"1184",0.871,0,0.009,0.01,0.11
"1185",0.855,0,0.003,0.001,0.141
"1186",0.005,0.007,0.053,0.121,0.814
"1187",0.576,0,0.009,0.068,0.347
"1188",0.012,0,0.036,0.384,0.568
"1189",0.293,0,0,0.707,0
"1190",0.001,0,0,0,0.999
"1191",0.982,0,0,0.01,0.008
"1192",0.001,0,0,0,0.999
"1193",0.011,0,0.025,0.622,0.342
"1194",0.256,0,0.16,0.504,0.08
"1195",0.175,0,0.108,0.351,0.366
"1196",0.427,0,0.005,0.547,0.021
"1197",0.291,0,0.001,0.65,0.058
"1198",0.761,0,0,0.233,0.006
"1199",0.184,0,0,0.011,0.805
"1200",0.999,0,0,0,0.001
"1201",0.018,0,0.01,0.003,0.969
"1202",0.902,0,0,0,0.098
"1203",0.838,0,0.001,0.007,0.154
"1204",0.003,0.017,0.111,0.002,0.867
"1205",0.002,0,0,0,0.998
"1206",0.974,0,0,0.013,0.013
"1207",0.14,0,0.306,0.015,0.539
"1208",0.913,0,0,0.049,0.038
"1209",0.11,0,0.02,0.256,0.614
"1210",0.268,0,0.27,0.292,0.17
"1211",0.456,0.004,0.002,0.093,0.445
"1212",0.998,0,0,0,0.002
"1213",0.868,0,0.002,0.014,0.116
"1214",0.03,0.025,0.298,0,0.647
"1215",0.935,0,0,0,0.065
"1216",0.511,0,0.001,0.478,0.01
"1217",0.07,0,0.001,0.904,0.025
"1218",0.035,0,0,0,0.965
"1219",0.221,0,0.01,0.557,0.212
"1220",0.026,0,0.046,0.001,0.927
"1221",0.321,0,0.001,0.632,0.046
"1222",0.999,0,0,0,0.001
"1223",0.993,0,0.001,0.003,0.003
"1224",0.065,0,0.061,0.027,0.847
"1225",0.155,0,0.008,0.076,0.761
"1226",0.927,0,0,0.006,0.067
"1227",0.374,0,0.001,0.597,0.028
"1228",0.055,0,0,0.055,0.89
"1229",0.251,0,0,0.008,0.741
"1230",0.87,0,0,0,0.13
"1231",0.957,0,0.002,0.022,0.019
"1232",0.999,0,0,0,0.001
"1233",0.246,0,0.114,0.059,0.581
"1234",0,0,0.001,0,0.999
"1235",0.298,0,0.001,0.695,0.006
"1236",0.259,0,0.028,0.603,0.11
"1237",0.725,0,0.002,0.078,0.195
"1238",0.999,0,0,0,0.001
"1239",0,0,0,0,1
"1240",0.702,0,0.002,0.283,0.013
"1241",0.21,0,0,0.029,0.761
"1242",0.046,0,0.027,0.011,0.916
"1243",0.052,0.001,0.029,0.006,0.912
"1244",0.136,0.002,0.008,0.291,0.563
"1245",0.006,0.009,0.331,0.002,0.652
"1246",0.002,0,0.585,0.048,0.365
"1247",0.86,0,0,0.136,0.004
"1248",0.607,0,0.014,0.039,0.34
"1249",0.884,0,0,0.002,0.114
"1250",0.05,0.015,0.143,0.006,0.786
"1251",0.488,0,0,0.512,0
"1252",0.979,0,0,0,0.021
"1253",0.954,0,0,0.041,0.005
"1254",0,0,0,0,1
"1255",0.971,0,0,0.003,0.026
"1256",0.231,0,0,0.736,0.033
"1257",0.697,0,0.001,0.301,0.001
"1258",0.004,0,0,0,0.996
"1259",0.577,0,0.001,0.422,0
"1260",0.905,0,0.001,0.034,0.06
"1261",0.114,0,0,0.805,0.081
"1262",0.351,0,0,0.016,0.633
"1263",0.191,0,0.003,0.789,0.017
"1264",0.128,0.002,0,0.002,0.868
"1265",0.701,0,0.01,0.156,0.133
"1266",0.118,0,0.034,0.117,0.731
"1267",1,0,0,0,0
"1268",0.955,0,0,0.042,0.003
"1269",0.977,0,0,0,0.023
"1270",0.47,0.004,0.001,0.52,0.005
"1271",0.795,0,0.002,0.146,0.057
"1272",0.948,0,0,0.001,0.051
"1273",0.523,0,0,0.471,0.006
"1274",0.487,0,0.003,0.397,0.113
"1275",0.265,0,0.01,0.049,0.676
"1276",0.999,0,0,0,0.001
"1277",0.045,0,0,0,0.955
"1278",0.04,0,0.004,0.013,0.943
"1279",0,0,0.055,0,0.945
"1280",0.805,0,0.001,0.024,0.17
"1281",0.092,0.023,0.307,0.224,0.354
"1282",0.881,0,0.001,0.048,0.07
"1283",0.137,0,0.029,0.171,0.663
"1284",0.966,0,0,0.03,0.004
"1285",0.139,0,0.003,0.813,0.045
"1286",0,0,0,0,1
"1287",0.988,0,0,0.005,0.007
"1288",0.034,0.004,0.004,0.363,0.595
"1289",0.3,0,0.001,0.697,0.002
"1290",0,0,0,0,1
"1291",0.19,0,0.001,0.786,0.023
"1292",0.87,0,0,0.009,0.121
"1293",0.999,0,0,0,0.001
"1294",0.127,0,0.05,0.192,0.631
"1295",0.535,0,0,0.459,0.006
"1296",0.842,0,0.002,0.029,0.127
"1297",0,0,0.096,0,0.904
"1298",0.835,0,0,0.155,0.01
"1299",0.03,0,0.035,0.309,0.626
"1300",0,0.001,0,0,0.999
"1301",0.024,0,0.003,0.059,0.914
"1302",0.318,0,0.005,0.637,0.04
"1303",0.572,0,0,0.421,0.007
"1304",0.249,0.022,0,0.003,0.726
"1305",0.977,0,0,0.023,0
"1306",0.977,0,0,0.003,0.02
"1307",0.822,0.03,0.007,0.011,0.13
"1308",1,0,0,0,0
"1309",0.262,0,0.055,0.559,0.124
"1310",0.429,0.001,0.018,0.082,0.47
"1311",0.957,0,0.001,0.034,0.008
"1312",0.515,0,0.003,0.468,0.014
"1313",0.263,0.02,0.028,0.001,0.688
"1314",0.027,0.019,0.161,0.164,0.629
"1315",0.859,0,0.001,0.067,0.073
"1316",0.797,0,0.001,0.007,0.195
"1317",0.026,0.004,0.075,0.019,0.876
"1318",0.977,0,0,0.021,0.002
"1319",1,0,0,0,0
"1320",0.43,0,0.002,0.444,0.124
"1321",0.836,0,0.001,0.043,0.12
"1322",0.996,0,0,0.004,0
"1323",0.416,0,0,0.554,0.03
"1324",0.87,0,0,0,0.13
"1325",0.09,0,0.007,0.473,0.43
"1326",0.928,0,0.004,0.001,0.067
"1327",0.034,0.001,0.023,0.007,0.935
"1328",0.992,0,0,0.001,0.007
"1329",0.988,0,0,0,0.012
"1330",0.908,0.004,0.001,0.006,0.081
"1331",0.01,0,0.008,0,0.982
"1332",0.954,0,0,0.045,0.001
"1333",0.914,0,0.001,0.017,0.068
"1334",0.891,0,0,0.052,0.057
"1335",0.99,0,0,0,0.01
"1336",0.961,0,0,0.037,0.002
"1337",0.005,0,0.057,0.713,0.225
"1338",0.819,0,0,0.153,0.028
"1339",0.497,0,0.005,0.438,0.06
"1340",0.078,0.012,0.116,0.243,0.551
"1341",0.011,0.003,0.488,0.084,0.414
"1342",0.749,0,0,0.251,0
"1343",0.175,0.011,0.006,0,0.808
"1344",0.076,0,0.057,0.167,0.7
"1345",0.378,0,0.006,0.578,0.038
"1346",0.707,0,0,0.29,0.003
"1347",0.943,0,0,0.053,0.004
"1348",0.574,0,0,0.41,0.016
"1349",0.998,0,0,0.001,0.001
"1350",0.99,0,0,0,0.01
"1351",0.372,0,0,0.024,0.604
"1352",0.011,0,0.004,0,0.985
"1353",0.336,0,0.002,0.635,0.027
"1354",0.225,0,0,0.033,0.742
"1355",0.286,0.013,0.016,0.351,0.334
"1356",0.05,0,0,0,0.95
"1357",0.488,0,0.003,0.505,0.004
"1358",0.557,0,0.001,0.441,0.001
"1359",0.444,0,0,0.555,0.001
"1360",0,0,0,0,1
"1361",0.025,0.001,0.02,0.738,0.216
"1362",0.564,0,0,0.009,0.427
"1363",0.016,0,0.065,0.415,0.504
"1364",0.515,0,0,0.485,0
"1365",0.92,0,0,0.001,0.079
"1366",0.61,0,0.001,0.377,0.012
"1367",0.051,0,0.008,0.116,0.825
"1368",0.956,0,0,0.018,0.026
"1369",0.958,0,0.001,0.013,0.028
"1370",0.115,0,0.004,0.003,0.878
"1371",0.01,0.001,0.012,0.002,0.975
"1372",0.695,0,0,0,0.305
"1373",0,0,0,0,1
"1374",0,0.001,0,0,0.999
"1375",0.973,0,0,0.01,0.017
"1376",0.017,0.005,0.388,0.043,0.547
"1377",0.018,0.002,0.224,0.001,0.755
"1378",0.998,0,0,0,0.002
"1379",0,0,0,0,1
"1380",0.933,0,0,0.047,0.02
"1381",0.708,0,0.009,0.051,0.232
"1382",0.608,0,0,0.376,0.016
"1383",0.582,0,0.009,0.392,0.017
"1384",0.982,0.001,0,0.009,0.008
"1385",0.991,0,0,0,0.009
"1386",0.996,0,0,0.003,0.001
"1387",0.239,0,0.047,0.556,0.158
"1388",0.313,0,0.007,0.628,0.052
"1389",0.279,0,0.013,0.646,0.062
"1390",0,0,0,0,1
"1391",0.369,0,0.014,0.547,0.07
"1392",0.234,0,0.002,0.039,0.725
"1393",0.236,0,0.286,0.092,0.386
"1394",0.999,0,0,0,0.001
"1395",0.293,0,0,0.707,0
"1396",0.86,0,0,0.136,0.004
"1397",0.767,0,0.001,0.009,0.223
"1398",0.004,0,0.075,0,0.921
"1399",0.774,0,0.004,0.05,0.172
"1400",0.106,0,0,0.893,0.001
"1401",0.602,0,0,0.397,0.001
"1402",0,0,0,0,1
"1403",0.221,0,0.003,0.754,0.022
"1404",0.966,0,0,0,0.034
"1405",0.972,0,0,0,0.028
"1406",0.019,0.007,0.24,0.004,0.73
